Start time UTC,End time UTC,Solar Panel (MWh/h)
2023/1/1 0:00,2023/1/1 1:00,0
2023/1/1 1:00,2023/1/1 2:00,0
2023/1/1 2:00,2023/1/1 3:00,0
2023/1/1 3:00,2023/1/1 4:00,0
2023/1/1 4:00,2023/1/1 5:00,0
2023/1/1 5:00,2023/1/1 6:00,0
2023/1/1 6:00,2023/1/1 7:00,0
2023/1/1 7:00,2023/1/1 8:00,0
2023/1/1 8:00,2023/1/1 9:00,7.2
2023/1/1 9:00,2023/1/1 10:00,23.9
2023/1/1 10:00,2023/1/1 11:00,33.9
2023/1/1 11:00,2023/1/1 12:00,29.7
2023/1/1 12:00,2023/1/1 13:00,6.7
2023/1/1 13:00,2023/1/1 14:00,0
2023/1/1 14:00,2023/1/1 15:00,0
2023/1/1 15:00,2023/1/1 16:00,0
2023/1/1 16:00,2023/1/1 17:00,0
2023/1/1 17:00,2023/1/1 18:00,0
2023/1/1 18:00,2023/1/1 19:00,0
2023/1/1 19:00,2023/1/1 20:00,0
2023/1/1 20:00,2023/1/1 21:00,0
2023/1/1 21:00,2023/1/1 22:00,0
2023/1/1 22:00,2023/1/1 23:00,0
2023/1/1 23:00,2023/1/2 0:00,0
2023/1/2 0:00,2023/1/2 1:00,0
2023/1/2 1:00,2023/1/2 2:00,0
2023/1/2 2:00,2023/1/2 3:00,0
2023/1/2 3:00,2023/1/2 4:00,0
2023/1/2 4:00,2023/1/2 5:00,0
2023/1/2 5:00,2023/1/2 6:00,0
2023/1/2 6:00,2023/1/2 7:00,0
2023/1/2 7:00,2023/1/2 8:00,0
2023/1/2 8:00,2023/1/2 9:00,5
2023/1/2 9:00,2023/1/2 10:00,11.1
2023/1/2 10:00,2023/1/2 11:00,15
2023/1/2 11:00,2023/1/2 12:00,9.1
2023/1/2 12:00,2023/1/2 13:00,0
2023/1/2 13:00,2023/1/2 14:00,0
2023/1/2 14:00,2023/1/2 15:00,0
2023/1/2 15:00,2023/1/2 16:00,0
2023/1/2 16:00,2023/1/2 17:00,0
2023/1/2 17:00,2023/1/2 18:00,0
2023/1/2 18:00,2023/1/2 19:00,0
2023/1/2 19:00,2023/1/2 20:00,0
2023/1/2 20:00,2023/1/2 21:00,0
2023/1/2 21:00,2023/1/2 22:00,0
2023/1/2 22:00,2023/1/2 23:00,0
2023/1/2 23:00,2023/1/3 0:00,0
2023/1/3 0:00,2023/1/3 1:00,0
2023/1/3 1:00,2023/1/3 2:00,0
2023/1/3 2:00,2023/1/3 3:00,0
2023/1/3 3:00,2023/1/3 4:00,0
2023/1/3 4:00,2023/1/3 5:00,0
2023/1/3 5:00,2023/1/3 6:00,0
2023/1/3 6:00,2023/1/3 7:00,0
2023/1/3 7:00,2023/1/3 8:00,0
2023/1/3 8:00,2023/1/3 9:00,0.1
2023/1/3 9:00,2023/1/3 10:00,8.4
2023/1/3 10:00,2023/1/3 11:00,12.4
2023/1/3 11:00,2023/1/3 12:00,10.7
2023/1/3 12:00,2023/1/3 13:00,0.8
2023/1/3 13:00,2023/1/3 14:00,0
2023/1/3 14:00,2023/1/3 15:00,0
2023/1/3 15:00,2023/1/3 16:00,0
2023/1/3 16:00,2023/1/3 17:00,0
2023/1/3 17:00,2023/1/3 18:00,0
2023/1/3 18:00,2023/1/3 19:00,0
2023/1/3 19:00,2023/1/3 20:00,0
2023/1/3 20:00,2023/1/3 21:00,0
2023/1/3 21:00,2023/1/3 22:00,0
2023/1/3 22:00,2023/1/3 23:00,0
2023/1/3 23:00,2023/1/4 0:00,0
2023/1/4 0:00,2023/1/4 1:00,0
2023/1/4 1:00,2023/1/4 2:00,0
2023/1/4 2:00,2023/1/4 3:00,0
2023/1/4 3:00,2023/1/4 4:00,0
2023/1/4 4:00,2023/1/4 5:00,0
2023/1/4 5:00,2023/1/4 6:00,0
2023/1/4 6:00,2023/1/4 7:00,0
2023/1/4 7:00,2023/1/4 8:00,0
2023/1/4 8:00,2023/1/4 9:00,2.6
2023/1/4 9:00,2023/1/4 10:00,15.2
2023/1/4 10:00,2023/1/4 11:00,21.3
2023/1/4 11:00,2023/1/4 12:00,18.6
2023/1/4 12:00,2023/1/4 13:00,0.2
2023/1/4 13:00,2023/1/4 14:00,0
2023/1/4 14:00,2023/1/4 15:00,0
2023/1/4 15:00,2023/1/4 16:00,0
2023/1/4 16:00,2023/1/4 17:00,0
2023/1/4 17:00,2023/1/4 18:00,0
2023/1/4 18:00,2023/1/4 19:00,0
2023/1/4 19:00,2023/1/4 20:00,0
2023/1/4 20:00,2023/1/4 21:00,0
2023/1/4 21:00,2023/1/4 22:00,0
2023/1/4 22:00,2023/1/4 23:00,0
2023/1/4 23:00,2023/1/5 0:00,0
2023/1/5 0:00,2023/1/5 1:00,0
2023/1/5 1:00,2023/1/5 2:00,0
2023/1/5 2:00,2023/1/5 3:00,0
2023/1/5 3:00,2023/1/5 4:00,0
2023/1/5 4:00,2023/1/5 5:00,0
2023/1/5 5:00,2023/1/5 6:00,0
2023/1/5 6:00,2023/1/5 7:00,0
2023/1/5 7:00,2023/1/5 8:00,0
2023/1/5 8:00,2023/1/5 9:00,9.5
2023/1/5 9:00,2023/1/5 10:00,26.3
2023/1/5 10:00,2023/1/5 11:00,36.8
2023/1/5 11:00,2023/1/5 12:00,29.9
2023/1/5 12:00,2023/1/5 13:00,9
2023/1/5 13:00,2023/1/5 14:00,0
2023/1/5 14:00,2023/1/5 15:00,0
2023/1/5 15:00,2023/1/5 16:00,0
2023/1/5 16:00,2023/1/5 17:00,0
2023/1/5 17:00,2023/1/5 18:00,0
2023/1/5 18:00,2023/1/5 19:00,0
2023/1/5 19:00,2023/1/5 20:00,0
2023/1/5 20:00,2023/1/5 21:00,0
2023/1/5 21:00,2023/1/5 22:00,0
2023/1/5 22:00,2023/1/5 23:00,0
2023/1/5 23:00,2023/1/6 0:00,0
2023/1/6 0:00,2023/1/6 1:00,0
2023/1/6 1:00,2023/1/6 2:00,0
2023/1/6 2:00,2023/1/6 3:00,0
2023/1/6 3:00,2023/1/6 4:00,0
2023/1/6 4:00,2023/1/6 5:00,0
2023/1/6 5:00,2023/1/6 6:00,0
2023/1/6 6:00,2023/1/6 7:00,0
2023/1/6 7:00,2023/1/6 8:00,0
2023/1/6 8:00,2023/1/6 9:00,6.6
2023/1/6 9:00,2023/1/6 10:00,20
2023/1/6 10:00,2023/1/6 11:00,29.4
2023/1/6 11:00,2023/1/6 12:00,23.8
2023/1/6 12:00,2023/1/6 13:00,4.8
2023/1/6 13:00,2023/1/6 14:00,0
2023/1/6 14:00,2023/1/6 15:00,0
2023/1/6 15:00,2023/1/6 16:00,0
2023/1/6 16:00,2023/1/6 17:00,0
2023/1/6 17:00,2023/1/6 18:00,0
2023/1/6 18:00,2023/1/6 19:00,0
2023/1/6 19:00,2023/1/6 20:00,0
2023/1/6 20:00,2023/1/6 21:00,0
2023/1/6 21:00,2023/1/6 22:00,0
2023/1/6 22:00,2023/1/6 23:00,0
2023/1/6 23:00,2023/1/7 0:00,0
2023/1/7 0:00,2023/1/7 1:00,0
2023/1/7 1:00,2023/1/7 2:00,0
2023/1/7 2:00,2023/1/7 3:00,0
2023/1/7 3:00,2023/1/7 4:00,0
2023/1/7 4:00,2023/1/7 5:00,0
2023/1/7 5:00,2023/1/7 6:00,0
2023/1/7 6:00,2023/1/7 7:00,0
2023/1/7 7:00,2023/1/7 8:00,0
2023/1/7 8:00,2023/1/7 9:00,3
2023/1/7 9:00,2023/1/7 10:00,9.6
2023/1/7 10:00,2023/1/7 11:00,15.4
2023/1/7 11:00,2023/1/7 12:00,13.1
2023/1/7 12:00,2023/1/7 13:00,2.9
2023/1/7 13:00,2023/1/7 14:00,0
2023/1/7 14:00,2023/1/7 15:00,0
2023/1/7 15:00,2023/1/7 16:00,0
2023/1/7 16:00,2023/1/7 17:00,0
2023/1/7 17:00,2023/1/7 18:00,0
2023/1/7 18:00,2023/1/7 19:00,0
2023/1/7 19:00,2023/1/7 20:00,0
2023/1/7 20:00,2023/1/7 21:00,0
2023/1/7 21:00,2023/1/7 22:00,0
2023/1/7 22:00,2023/1/7 23:00,0
2023/1/7 23:00,2023/1/8 0:00,0
2023/1/8 0:00,2023/1/8 1:00,0
2023/1/8 1:00,2023/1/8 2:00,0
2023/1/8 2:00,2023/1/8 3:00,0
2023/1/8 3:00,2023/1/8 4:00,0
2023/1/8 4:00,2023/1/8 5:00,0
2023/1/8 5:00,2023/1/8 6:00,0
2023/1/8 6:00,2023/1/8 7:00,0
2023/1/8 7:00,2023/1/8 8:00,0
2023/1/8 8:00,2023/1/8 9:00,0.3
2023/1/8 9:00,2023/1/8 10:00,6.8
2023/1/8 10:00,2023/1/8 11:00,12.2
2023/1/8 11:00,2023/1/8 12:00,5.3
2023/1/8 12:00,2023/1/8 13:00,0
2023/1/8 13:00,2023/1/8 14:00,0
2023/1/8 14:00,2023/1/8 15:00,0
2023/1/8 15:00,2023/1/8 16:00,0
2023/1/8 16:00,2023/1/8 17:00,0
2023/1/8 17:00,2023/1/8 18:00,0
2023/1/8 18:00,2023/1/8 19:00,0
2023/1/8 19:00,2023/1/8 20:00,0
2023/1/8 20:00,2023/1/8 21:00,0
2023/1/8 21:00,2023/1/8 22:00,0
2023/1/8 22:00,2023/1/8 23:00,0
2023/1/8 23:00,2023/1/9 0:00,0
2023/1/9 0:00,2023/1/9 1:00,0
2023/1/9 1:00,2023/1/9 2:00,0
2023/1/9 2:00,2023/1/9 3:00,0
2023/1/9 3:00,2023/1/9 4:00,0
2023/1/9 4:00,2023/1/9 5:00,0
2023/1/9 5:00,2023/1/9 6:00,0
2023/1/9 6:00,2023/1/9 7:00,0
2023/1/9 7:00,2023/1/9 8:00,0
2023/1/9 8:00,2023/1/9 9:00,0.1
2023/1/9 9:00,2023/1/9 10:00,6.2
2023/1/9 10:00,2023/1/9 11:00,11.5
2023/1/9 11:00,2023/1/9 12:00,6.4
2023/1/9 12:00,2023/1/9 13:00,0
2023/1/9 13:00,2023/1/9 14:00,0
2023/1/9 14:00,2023/1/9 15:00,0
2023/1/9 15:00,2023/1/9 16:00,0
2023/1/9 16:00,2023/1/9 17:00,0
2023/1/9 17:00,2023/1/9 18:00,0
2023/1/9 18:00,2023/1/9 19:00,0
2023/1/9 19:00,2023/1/9 20:00,0
2023/1/9 20:00,2023/1/9 21:00,0
2023/1/9 21:00,2023/1/9 22:00,0
2023/1/9 22:00,2023/1/9 23:00,0
2023/1/9 23:00,2023/1/10 0:00,0
2023/1/10 0:00,2023/1/10 1:00,0
2023/1/10 1:00,2023/1/10 2:00,0
2023/1/10 2:00,2023/1/10 3:00,0
2023/1/10 3:00,2023/1/10 4:00,0
2023/1/10 4:00,2023/1/10 5:00,0
2023/1/10 5:00,2023/1/10 6:00,0
2023/1/10 6:00,2023/1/10 7:00,0
2023/1/10 7:00,2023/1/10 8:00,0
2023/1/10 8:00,2023/1/10 9:00,0
2023/1/10 9:00,2023/1/10 10:00,7.4
2023/1/10 10:00,2023/1/10 11:00,12.4
2023/1/10 11:00,2023/1/10 12:00,7.6
2023/1/10 12:00,2023/1/10 13:00,0
2023/1/10 13:00,2023/1/10 14:00,0
2023/1/10 14:00,2023/1/10 15:00,0
2023/1/10 15:00,2023/1/10 16:00,0
2023/1/10 16:00,2023/1/10 17:00,0
2023/1/10 17:00,2023/1/10 18:00,0
2023/1/10 18:00,2023/1/10 19:00,0
2023/1/10 19:00,2023/1/10 20:00,0
2023/1/10 20:00,2023/1/10 21:00,0
2023/1/10 21:00,2023/1/10 22:00,0
2023/1/10 22:00,2023/1/10 23:00,0
2023/1/10 23:00,2023/1/11 0:00,0
2023/1/11 0:00,2023/1/11 1:00,0
2023/1/11 1:00,2023/1/11 2:00,0
2023/1/11 2:00,2023/1/11 3:00,0
2023/1/11 3:00,2023/1/11 4:00,0
2023/1/11 4:00,2023/1/11 5:00,0
2023/1/11 5:00,2023/1/11 6:00,0
2023/1/11 6:00,2023/1/11 7:00,0
2023/1/11 7:00,2023/1/11 8:00,0
2023/1/11 8:00,2023/1/11 9:00,0.7
2023/1/11 9:00,2023/1/11 10:00,8
2023/1/11 10:00,2023/1/11 11:00,14
2023/1/11 11:00,2023/1/11 12:00,9.5
2023/1/11 12:00,2023/1/11 13:00,0
2023/1/11 13:00,2023/1/11 14:00,0
2023/1/11 14:00,2023/1/11 15:00,0
2023/1/11 15:00,2023/1/11 16:00,0
2023/1/11 16:00,2023/1/11 17:00,0
2023/1/11 17:00,2023/1/11 18:00,0
2023/1/11 18:00,2023/1/11 19:00,0
2023/1/11 19:00,2023/1/11 20:00,0
2023/1/11 20:00,2023/1/11 21:00,0
2023/1/11 21:00,2023/1/11 22:00,0
2023/1/11 22:00,2023/1/11 23:00,0
2023/1/11 23:00,2023/1/12 0:00,0
2023/1/12 0:00,2023/1/12 1:00,0
2023/1/12 1:00,2023/1/12 2:00,0
2023/1/12 2:00,2023/1/12 3:00,0
2023/1/12 3:00,2023/1/12 4:00,0
2023/1/12 4:00,2023/1/12 5:00,0
2023/1/12 5:00,2023/1/12 6:00,0
2023/1/12 6:00,2023/1/12 7:00,0
2023/1/12 7:00,2023/1/12 8:00,0
2023/1/12 8:00,2023/1/12 9:00,0.4
2023/1/12 9:00,2023/1/12 10:00,9.8
2023/1/12 10:00,2023/1/12 11:00,13.1
2023/1/12 11:00,2023/1/12 12:00,10.3
2023/1/12 12:00,2023/1/12 13:00,0
2023/1/12 13:00,2023/1/12 14:00,0
2023/1/12 14:00,2023/1/12 15:00,0
2023/1/12 15:00,2023/1/12 16:00,0
2023/1/12 16:00,2023/1/12 17:00,0
2023/1/12 17:00,2023/1/12 18:00,0
2023/1/12 18:00,2023/1/12 19:00,0
2023/1/12 19:00,2023/1/12 20:00,0
2023/1/12 20:00,2023/1/12 21:00,0
2023/1/12 21:00,2023/1/12 22:00,0
2023/1/12 22:00,2023/1/12 23:00,0
2023/1/12 23:00,2023/1/13 0:00,0
2023/1/13 0:00,2023/1/13 1:00,0
2023/1/13 1:00,2023/1/13 2:00,0
2023/1/13 2:00,2023/1/13 3:00,0
2023/1/13 3:00,2023/1/13 4:00,0
2023/1/13 4:00,2023/1/13 5:00,0
2023/1/13 5:00,2023/1/13 6:00,0
2023/1/13 6:00,2023/1/13 7:00,0
2023/1/13 7:00,2023/1/13 8:00,0
2023/1/13 8:00,2023/1/13 9:00,2.8
2023/1/13 9:00,2023/1/13 10:00,11
2023/1/13 10:00,2023/1/13 11:00,14.6
2023/1/13 11:00,2023/1/13 12:00,11.7
2023/1/13 12:00,2023/1/13 13:00,0.2
2023/1/13 13:00,2023/1/13 14:00,0
2023/1/13 14:00,2023/1/13 15:00,0
2023/1/13 15:00,2023/1/13 16:00,0
2023/1/13 16:00,2023/1/13 17:00,0
2023/1/13 17:00,2023/1/13 18:00,0
2023/1/13 18:00,2023/1/13 19:00,0
2023/1/13 19:00,2023/1/13 20:00,0
2023/1/13 20:00,2023/1/13 21:00,0
2023/1/13 21:00,2023/1/13 22:00,0
2023/1/13 22:00,2023/1/13 23:00,0
2023/1/13 23:00,2023/1/14 0:00,0
2023/1/14 0:00,2023/1/14 1:00,0
2023/1/14 1:00,2023/1/14 2:00,0
2023/1/14 2:00,2023/1/14 3:00,0
2023/1/14 3:00,2023/1/14 4:00,0
2023/1/14 4:00,2023/1/14 5:00,0
2023/1/14 5:00,2023/1/14 6:00,0
2023/1/14 6:00,2023/1/14 7:00,0
2023/1/14 7:00,2023/1/14 8:00,0
2023/1/14 8:00,2023/1/14 9:00,0.2
2023/1/14 9:00,2023/1/14 10:00,11.9
2023/1/14 10:00,2023/1/14 11:00,14.5
2023/1/14 11:00,2023/1/14 12:00,8.3
2023/1/14 12:00,2023/1/14 13:00,0
2023/1/14 13:00,2023/1/14 14:00,0
2023/1/14 14:00,2023/1/14 15:00,0
2023/1/14 15:00,2023/1/14 16:00,0
2023/1/14 16:00,2023/1/14 17:00,0
2023/1/14 17:00,2023/1/14 18:00,0
2023/1/14 18:00,2023/1/14 19:00,0
2023/1/14 19:00,2023/1/14 20:00,0
2023/1/14 20:00,2023/1/14 21:00,0
2023/1/14 21:00,2023/1/14 22:00,0
2023/1/14 22:00,2023/1/14 23:00,0
2023/1/14 23:00,2023/1/15 0:00,0
2023/1/15 0:00,2023/1/15 1:00,0
2023/1/15 1:00,2023/1/15 2:00,0
2023/1/15 2:00,2023/1/15 3:00,0
2023/1/15 3:00,2023/1/15 4:00,0
2023/1/15 4:00,2023/1/15 5:00,0
2023/1/15 5:00,2023/1/15 6:00,0
2023/1/15 6:00,2023/1/15 7:00,0
2023/1/15 7:00,2023/1/15 8:00,0
2023/1/15 8:00,2023/1/15 9:00,0
2023/1/15 9:00,2023/1/15 10:00,12.2
2023/1/15 10:00,2023/1/15 11:00,17.6
2023/1/15 11:00,2023/1/15 12:00,8.3
2023/1/15 12:00,2023/1/15 13:00,2.7
2023/1/15 13:00,2023/1/15 14:00,0
2023/1/15 14:00,2023/1/15 15:00,0
2023/1/15 15:00,2023/1/15 16:00,0
2023/1/15 16:00,2023/1/15 17:00,0
2023/1/15 17:00,2023/1/15 18:00,0
2023/1/15 18:00,2023/1/15 19:00,0
2023/1/15 19:00,2023/1/15 20:00,0
2023/1/15 20:00,2023/1/15 21:00,0
2023/1/15 21:00,2023/1/15 22:00,0
2023/1/15 22:00,2023/1/15 23:00,0
2023/1/15 23:00,2023/1/16 0:00,0
2023/1/16 0:00,2023/1/16 1:00,0
2023/1/16 1:00,2023/1/16 2:00,0
2023/1/16 2:00,2023/1/16 3:00,0
2023/1/16 3:00,2023/1/16 4:00,0
2023/1/16 4:00,2023/1/16 5:00,0
2023/1/16 5:00,2023/1/16 6:00,0
2023/1/16 6:00,2023/1/16 7:00,0
2023/1/16 7:00,2023/1/16 8:00,0
2023/1/16 8:00,2023/1/16 9:00,3.1
2023/1/16 9:00,2023/1/16 10:00,13.1
2023/1/16 10:00,2023/1/16 11:00,18.1
2023/1/16 11:00,2023/1/16 12:00,11.6
2023/1/16 12:00,2023/1/16 13:00,10
2023/1/16 13:00,2023/1/16 14:00,0
2023/1/16 14:00,2023/1/16 15:00,0
2023/1/16 15:00,2023/1/16 16:00,0
2023/1/16 16:00,2023/1/16 17:00,0
2023/1/16 17:00,2023/1/16 18:00,0
2023/1/16 18:00,2023/1/16 19:00,0
2023/1/16 19:00,2023/1/16 20:00,0
2023/1/16 20:00,2023/1/16 21:00,0
2023/1/16 21:00,2023/1/16 22:00,0
2023/1/16 22:00,2023/1/16 23:00,0
2023/1/16 23:00,2023/1/17 0:00,0
2023/1/17 0:00,2023/1/17 1:00,0
2023/1/17 1:00,2023/1/17 2:00,0
2023/1/17 2:00,2023/1/17 3:00,0
2023/1/17 3:00,2023/1/17 4:00,0
2023/1/17 4:00,2023/1/17 5:00,0
2023/1/17 5:00,2023/1/17 6:00,0
2023/1/17 6:00,2023/1/17 7:00,0
2023/1/17 7:00,2023/1/17 8:00,0
2023/1/17 8:00,2023/1/17 9:00,3
2023/1/17 9:00,2023/1/17 10:00,14.1
2023/1/17 10:00,2023/1/17 11:00,19.3
2023/1/17 11:00,2023/1/17 12:00,17.9
2023/1/17 12:00,2023/1/17 13:00,5
2023/1/17 13:00,2023/1/17 14:00,0
2023/1/17 14:00,2023/1/17 15:00,0
2023/1/17 15:00,2023/1/17 16:00,0
2023/1/17 16:00,2023/1/17 17:00,0
2023/1/17 17:00,2023/1/17 18:00,0
2023/1/17 18:00,2023/1/17 19:00,0
2023/1/17 19:00,2023/1/17 20:00,0
2023/1/17 20:00,2023/1/17 21:00,0
2023/1/17 21:00,2023/1/17 22:00,0
2023/1/17 22:00,2023/1/17 23:00,0
2023/1/17 23:00,2023/1/18 0:00,0
2023/1/18 0:00,2023/1/18 1:00,0
2023/1/18 1:00,2023/1/18 2:00,0
2023/1/18 2:00,2023/1/18 3:00,0
2023/1/18 3:00,2023/1/18 4:00,0
2023/1/18 4:00,2023/1/18 5:00,0
2023/1/18 5:00,2023/1/18 6:00,0
2023/1/18 6:00,2023/1/18 7:00,0
2023/1/18 7:00,2023/1/18 8:00,0
2023/1/18 8:00,2023/1/18 9:00,3.2
2023/1/18 9:00,2023/1/18 10:00,21.3
2023/1/18 10:00,2023/1/18 11:00,28.9
2023/1/18 11:00,2023/1/18 12:00,24.7
2023/1/18 12:00,2023/1/18 13:00,13.7
2023/1/18 13:00,2023/1/18 14:00,0
2023/1/18 14:00,2023/1/18 15:00,0
2023/1/18 15:00,2023/1/18 16:00,0
2023/1/18 16:00,2023/1/18 17:00,0
2023/1/18 17:00,2023/1/18 18:00,0
2023/1/18 18:00,2023/1/18 19:00,0
2023/1/18 19:00,2023/1/18 20:00,0
2023/1/18 20:00,2023/1/18 21:00,0
2023/1/18 21:00,2023/1/18 22:00,0
2023/1/18 22:00,2023/1/18 23:00,0
2023/1/18 23:00,2023/1/19 0:00,0
2023/1/19 0:00,2023/1/19 1:00,0
2023/1/19 1:00,2023/1/19 2:00,0
2023/1/19 2:00,2023/1/19 3:00,0
2023/1/19 3:00,2023/1/19 4:00,0
2023/1/19 4:00,2023/1/19 5:00,0
2023/1/19 5:00,2023/1/19 6:00,0
2023/1/19 6:00,2023/1/19 7:00,0
2023/1/19 7:00,2023/1/19 8:00,0
2023/1/19 8:00,2023/1/19 9:00,1.7
2023/1/19 9:00,2023/1/19 10:00,18.7
2023/1/19 10:00,2023/1/19 11:00,23.8
2023/1/19 11:00,2023/1/19 12:00,15.6
2023/1/19 12:00,2023/1/19 13:00,8.2
2023/1/19 13:00,2023/1/19 14:00,0
2023/1/19 14:00,2023/1/19 15:00,0
2023/1/19 15:00,2023/1/19 16:00,0
2023/1/19 16:00,2023/1/19 17:00,0
2023/1/19 17:00,2023/1/19 18:00,0
2023/1/19 18:00,2023/1/19 19:00,0
2023/1/19 19:00,2023/1/19 20:00,0
2023/1/19 20:00,2023/1/19 21:00,0
2023/1/19 21:00,2023/1/19 22:00,0
2023/1/19 22:00,2023/1/19 23:00,0
2023/1/19 23:00,2023/1/20 0:00,0
2023/1/20 0:00,2023/1/20 1:00,0
2023/1/20 1:00,2023/1/20 2:00,0
2023/1/20 2:00,2023/1/20 3:00,0
2023/1/20 3:00,2023/1/20 4:00,0
2023/1/20 4:00,2023/1/20 5:00,0
2023/1/20 5:00,2023/1/20 6:00,0
2023/1/20 6:00,2023/1/20 7:00,0
2023/1/20 7:00,2023/1/20 8:00,0
2023/1/20 8:00,2023/1/20 9:00,11.1
2023/1/20 9:00,2023/1/20 10:00,23
2023/1/20 10:00,2023/1/20 11:00,30.4
2023/1/20 11:00,2023/1/20 12:00,29.4
2023/1/20 12:00,2023/1/20 13:00,19.8
2023/1/20 13:00,2023/1/20 14:00,0
2023/1/20 14:00,2023/1/20 15:00,0
2023/1/20 15:00,2023/1/20 16:00,0
2023/1/20 16:00,2023/1/20 17:00,0
2023/1/20 17:00,2023/1/20 18:00,0
2023/1/20 18:00,2023/1/20 19:00,0
2023/1/20 19:00,2023/1/20 20:00,0
2023/1/20 20:00,2023/1/20 21:00,0
2023/1/20 21:00,2023/1/20 22:00,0
2023/1/20 22:00,2023/1/20 23:00,0
2023/1/20 23:00,2023/1/21 0:00,0
2023/1/21 0:00,2023/1/21 1:00,0
2023/1/21 1:00,2023/1/21 2:00,0
2023/1/21 2:00,2023/1/21 3:00,0
2023/1/21 3:00,2023/1/21 4:00,0
2023/1/21 4:00,2023/1/21 5:00,0
2023/1/21 5:00,2023/1/21 6:00,0
2023/1/21 6:00,2023/1/21 7:00,0
2023/1/21 7:00,2023/1/21 8:00,0.2
2023/1/21 8:00,2023/1/21 9:00,16.8
2023/1/21 9:00,2023/1/21 10:00,34.2
2023/1/21 10:00,2023/1/21 11:00,36.1
2023/1/21 11:00,2023/1/21 12:00,30.5
2023/1/21 12:00,2023/1/21 13:00,25.2
2023/1/21 13:00,2023/1/21 14:00,0.5
